,index,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
61,1ttYNQjND5nBtUnpNMlLQQ,Only One,Aste,0.578,0.839,2,-3.806,1,0.0755,0.000649,0.0,0.0708,0.509,121.995,audio_features,1ttYNQjND5nBtUnpNMlLQQ,spotify:track:1ttYNQjND5nBtUnpNMlLQQ,https://api.spotify.com/v1/tracks/1ttYNQjND5nBtUnpNMlLQQ,https://api.spotify.com/v1/audio-analysis/1ttYNQjND5nBtUnpNMlLQQ,240280,4
62,5U2m76qAMdr3gXI0g6ptlG,Come & Get It,Selena Gomez,0.349,0.795,7,-4.133,0,0.0758,0.0102,0.000138,0.0812,0.542,148.985,audio_features,5U2m76qAMdr3gXI0g6ptlG,spotify:track:5U2m76qAMdr3gXI0g6ptlG,https://api.spotify.com/v1/tracks/5U2m76qAMdr3gXI0g6ptlG,https://api.spotify.com/v1/audio-analysis/5U2m76qAMdr3gXI0g6ptlG,231987,1
63,7kUtJKGZzLNgIkq1Galkt0,Wherever I Go,OneRepublic,0.543,0.691,10,-6.403,0,0.0425,0.107,0.0,0.218,0.335,100.014,audio_features,7kUtJKGZzLNgIkq1Galkt0,spotify:track:7kUtJKGZzLNgIkq1Galkt0,https://api.spotify.com/v1/tracks/7kUtJKGZzLNgIkq1Galkt0,https://api.spotify.com/v1/audio-analysis/7kUtJKGZzLNgIkq1Galkt0,170213,4
64,2KMJ5CoxY4ECG9TZyNWmpv,Heatwave (feat. Akon),Robin Schulz,0.702,0.82,7,-4.323,0,0.063,0.196,0.0,0.156,0.52,107.936,audio_features,2KMJ5CoxY4ECG9TZyNWmpv,spotify:track:2KMJ5CoxY4ECG9TZyNWmpv,https://api.spotify.com/v1/tracks/2KMJ5CoxY4ECG9TZyNWmpv,https://api.spotify.com/v1/audio-analysis/2KMJ5CoxY4ECG9TZyNWmpv,187126,4
65,2hQVEDz4hG8RGmzSPKTDrT,Hubba Bubba,Teflon Brothers,0.68,0.847,11,-6.439,1,0.0353,0.000755,0.0,0.159,0.792,136.039,audio_features,2hQVEDz4hG8RGmzSPKTDrT,spotify:track:2hQVEDz4hG8RGmzSPKTDrT,https://api.spotify.com/v1/tracks/2hQVEDz4hG8RGmzSPKTDrT,https://api.spotify.com/v1/audio-analysis/2hQVEDz4hG8RGmzSPKTDrT,207394,4
66,16NOHRm0OEjmg55OZAxVmV,I'm In Control,AlunaGeorge,0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.154,0.673,104.013,audio_features,16NOHRm0OEjmg55OZAxVmV,spotify:track:16NOHRm0OEjmg55OZAxVmV,https://api.spotify.com/v1/tracks/16NOHRm0OEjmg55OZAxVmV,https://api.spotify.com/v1/audio-analysis/16NOHRm0OEjmg55OZAxVmV,209425,4
67,7FKjWBgGgCGYoRRDIhp4bR,Arcade - Radio Edit,Dimitri Vegas & Like Mike,0.565,0.957,3,-4.167,0,0.0723,0.00923,0.69,0.293,0.175,127.953,audio_features,7FKjWBgGgCGYoRRDIhp4bR,spotify:track:7FKjWBgGgCGYoRRDIhp4bR,https://api.spotify.com/v1/tracks/7FKjWBgGgCGYoRRDIhp4bR,https://api.spotify.com/v1/audio-analysis/7FKjWBgGgCGYoRRDIhp4bR,225000,4
68,4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,Sean Paul,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,audio_features,4odiyU3myG29Ld0wurMfE8,spotify:track:4odiyU3myG29Ld0wurMfE8,https://api.spotify.com/v1/tracks/4odiyU3myG29Ld0wurMfE8,https://api.spotify.com/v1/audio-analysis/4odiyU3myG29Ld0wurMfE8,227787,4
69,3peFUAm5l0kWIJXy7Q8GYP,Satellites - Radio Edit,Bobby Burns,0.535,0.829,4,-4.371,1,0.0613,0.0713,2.7e-05,0.146,0.573,127.952,audio_features,3peFUAm5l0kWIJXy7Q8GYP,spotify:track:3peFUAm5l0kWIJXy7Q8GYP,https://api.spotify.com/v1/tracks/3peFUAm5l0kWIJXy7Q8GYP,https://api.spotify.com/v1/audio-analysis/3peFUAm5l0kWIJXy7Q8GYP,232519,4
70,34NNeV9jfgNgaALgUr0u9V,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,audio_features,34NNeV9jfgNgaALgUr0u9V,spotify:track:34NNeV9jfgNgaALgUr0u9V,https://api.spotify.com/v1/tracks/34NNeV9jfgNgaALgUr0u9V,https://api.spotify.com/v1/audio-analysis/34NNeV9jfgNgaALgUr0u9V,205440,4
71,1OmxpKVSvn0LGcM3SQS4OV,I Just Had Sex,The Lonely Island,0.621,0.802,6,-4.735,1,0.118,0.0235,0.0,0.108,0.819,167.976,audio_features,1OmxpKVSvn0LGcM3SQS4OV,spotify:track:1OmxpKVSvn0LGcM3SQS4OV,https://api.spotify.com/v1/tracks/1OmxpKVSvn0LGcM3SQS4OV,https://api.spotify.com/v1/audio-analysis/1OmxpKVSvn0LGcM3SQS4OV,168200,4
72,3UFoVEy7B2yqUMB21yyJm2,Angels Unite (Radio Edit),Scarlet,0.529,0.876,5,-5.649,1,0.0337,0.00102,1.92e-05,0.353,0.282,144.998,audio_features,3UFoVEy7B2yqUMB21yyJm2,spotify:track:3UFoVEy7B2yqUMB21yyJm2,https://api.spotify.com/v1/tracks/3UFoVEy7B2yqUMB21yyJm2,https://api.spotify.com/v1/audio-analysis/3UFoVEy7B2yqUMB21yyJm2,216566,4
73,11xsm79HwpWV1C1lMXoVo9,Gypsy Drop - Radio Edit,Filip Jenven,0.797,0.962,1,-4.239,1,0.0906,0.000359,0.767,0.0454,0.422,128.047,audio_features,11xsm79HwpWV1C1lMXoVo9,spotify:track:11xsm79HwpWV1C1lMXoVo9,https://api.spotify.com/v1/tracks/11xsm79HwpWV1C1lMXoVo9,https://api.spotify.com/v1/audio-analysis/11xsm79HwpWV1C1lMXoVo9,180502,4
74,1Xcww2gldd5hN6WvGBsbFT,Bigroom Blitz - Radio Mix,Scooter,0.713,0.909,3,-4.274,1,0.0306,0.00303,0.000706,0.699,0.438,132.022,audio_features,1Xcww2gldd5hN6WvGBsbFT,spotify:track:1Xcww2gldd5hN6WvGBsbFT,https://api.spotify.com/v1/tracks/1Xcww2gldd5hN6WvGBsbFT,https://api.spotify.com/v1/audio-analysis/1Xcww2gldd5hN6WvGBsbFT,187273,4
75,6LU68pNqUguPOsjPIaJwo6,Satisfied (feat. VASSY) - Original Mix,Showtek,0.611,0.941,0,-1.958,1,0.0491,0.00326,0.0205,0.345,0.589,128.002,audio_features,6LU68pNqUguPOsjPIaJwo6,spotify:track:6LU68pNqUguPOsjPIaJwo6,https://api.spotify.com/v1/tracks/6LU68pNqUguPOsjPIaJwo6,https://api.spotify.com/v1/audio-analysis/6LU68pNqUguPOsjPIaJwo6,258743,4
76,4zXQSm5XIkcn5qtmtbwO9O,Gold Skies - Original Mix,Sander van Doorn,0.564,0.823,9,-6.316,0,0.046,0.00406,0.0716,0.684,0.221,128.018,audio_features,4zXQSm5XIkcn5qtmtbwO9O,spotify:track:4zXQSm5XIkcn5qtmtbwO9O,https://api.spotify.com/v1/tracks/4zXQSm5XIkcn5qtmtbwO9O,https://api.spotify.com/v1/audio-analysis/4zXQSm5XIkcn5qtmtbwO9O,329067,4
77,2WEiz65hkQPlThgncVH34T,Love Louder - Style Of Eye Remix,John Martin,0.56,0.854,1,-4.878,1,0.0669,0.00901,1.07e-06,0.506,0.274,126.001,audio_features,2WEiz65hkQPlThgncVH34T,spotify:track:2WEiz65hkQPlThgncVH34T,https://api.spotify.com/v1/tracks/2WEiz65hkQPlThgncVH34T,https://api.spotify.com/v1/audio-analysis/2WEiz65hkQPlThgncVH34T,373650,4
78,2BF1X5nkYYSb0AUTRaGkDm,Forbidden Voices,Martin Garrix,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,audio_features,2BF1X5nkYYSb0AUTRaGkDm,spotify:track:2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/tracks/2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/audio-analysis/2BF1X5nkYYSb0AUTRaGkDm,230635,4
79,4WRjqQ6sx5qIcddaIxNTfF,Salsa Tequila,Anders Nilsen,0.661,0.906,6,-3.352,1,0.125,0.131,4.1e-05,0.0743,0.638,127.966,audio_features,4WRjqQ6sx5qIcddaIxNTfF,spotify:track:4WRjqQ6sx5qIcddaIxNTfF,https://api.spotify.com/v1/tracks/4WRjqQ6sx5qIcddaIxNTfF,https://api.spotify.com/v1/audio-analysis/4WRjqQ6sx5qIcddaIxNTfF,199805,4
80,3uoqlATyV5IWOhy0LBF7k1,All I Ever Wanted - Radio Edit,Basshunter,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,audio_features,3uoqlATyV5IWOhy0LBF7k1,spotify:track:3uoqlATyV5IWOhy0LBF7k1,https://api.spotify.com/v1/tracks/3uoqlATyV5IWOhy0LBF7k1,https://api.spotify.com/v1/audio-analysis/3uoqlATyV5IWOhy0LBF7k1,176453,4
81,4iMu9le3ytNO3tvgVpQANx,Memories (feat. Kid Cudi),David Guetta,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,audio_features,4iMu9le3ytNO3tvgVpQANx,spotify:track:4iMu9le3ytNO3tvgVpQANx,https://api.spotify.com/v1/tracks/4iMu9le3ytNO3tvgVpQANx,https://api.spotify.com/v1/audio-analysis/4iMu9le3ytNO3tvgVpQANx,210093,4
82,3YcXXjmC9cM5Y2x3jUps0p,Trumpsta (Djuro Remix) [feat. Treyy G],Contiez,0.973,0.587,1,-7.014,1,0.242,0.00207,0.38,0.257,0.195,128.0,audio_features,3YcXXjmC9cM5Y2x3jUps0p,spotify:track:3YcXXjmC9cM5Y2x3jUps0p,https://api.spotify.com/v1/tracks/3YcXXjmC9cM5Y2x3jUps0p,https://api.spotify.com/v1/audio-analysis/3YcXXjmC9cM5Y2x3jUps0p,258507,4
83,6T9vhWadqtG3J3jfYf8kcI,Moonlight Shadow,ItaloBrothers,0.577,0.952,0,-5.172,1,0.0404,0.0529,0.00603,0.31,0.808,150.02,audio_features,6T9vhWadqtG3J3jfYf8kcI,spotify:track:6T9vhWadqtG3J3jfYf8kcI,https://api.spotify.com/v1/tracks/6T9vhWadqtG3J3jfYf8kcI,https://api.spotify.com/v1/audio-analysis/6T9vhWadqtG3J3jfYf8kcI,186880,4
84,4fWcyB6ik13xv6QFmORi0H,Colours Of The Rainbow,ItaloBrothers,0.616,0.946,0,-6.392,0,0.059,0.00341,0.000188,0.168,0.744,140.045,audio_features,4fWcyB6ik13xv6QFmORi0H,spotify:track:4fWcyB6ik13xv6QFmORi0H,https://api.spotify.com/v1/tracks/4fWcyB6ik13xv6QFmORi0H,https://api.spotify.com/v1/audio-analysis/4fWcyB6ik13xv6QFmORi0H,210240,4
85,6d0eTPJ3JZTwOAwLdl0hOJ,Honey,Evelina,0.68,0.633,3,-5.236,0,0.0344,0.0773,1.57e-06,0.183,0.501,149.922,audio_features,6d0eTPJ3JZTwOAwLdl0hOJ,spotify:track:6d0eTPJ3JZTwOAwLdl0hOJ,https://api.spotify.com/v1/tracks/6d0eTPJ3JZTwOAwLdl0hOJ,https://api.spotify.com/v1/audio-analysis/6d0eTPJ3JZTwOAwLdl0hOJ,221633,4
86,6xQjgKUjjKgLDfOibSRyRM,Pämppää,Teflon Brothers,0.8,0.887,9,-5.038,1,0.0632,0.113,0.0,0.154,0.526,109.988,audio_features,6xQjgKUjjKgLDfOibSRyRM,spotify:track:6xQjgKUjjKgLDfOibSRyRM,https://api.spotify.com/v1/tracks/6xQjgKUjjKgLDfOibSRyRM,https://api.spotify.com/v1/audio-analysis/6xQjgKUjjKgLDfOibSRyRM,191991,4
87,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
88,0ett0qCHbl0vdSRFhRSkMc,If I Lose Myself,OneRepublic,0.485,0.699,2,-6.017,1,0.0479,0.096,0.0,0.109,0.242,140.096,audio_features,0ett0qCHbl0vdSRFhRSkMc,spotify:track:0ett0qCHbl0vdSRFhRSkMc,https://api.spotify.com/v1/tracks/0ett0qCHbl0vdSRFhRSkMc,https://api.spotify.com/v1/audio-analysis/0ett0qCHbl0vdSRFhRSkMc,241560,4
89,3WEmAizxrtQwXEJQRwCrK1,In2,WSTRN,0.553,0.662,8,-6.454,0,0.129,0.342,0.0,0.141,0.561,98.368,audio_features,3WEmAizxrtQwXEJQRwCrK1,spotify:track:3WEmAizxrtQwXEJQRwCrK1,https://api.spotify.com/v1/tracks/3WEmAizxrtQwXEJQRwCrK1,https://api.spotify.com/v1/audio-analysis/3WEmAizxrtQwXEJQRwCrK1,242121,4
90,0GDz2tPdh6FbxJxM75SQB4,Somebody to Die For,Hurts,0.426,0.599,11,-7.737,1,0.0282,0.0198,0.00142,0.366,0.102,91.995,audio_features,0GDz2tPdh6FbxJxM75SQB4,spotify:track:0GDz2tPdh6FbxJxM75SQB4,https://api.spotify.com/v1/tracks/0GDz2tPdh6FbxJxM75SQB4,https://api.spotify.com/v1/audio-analysis/0GDz2tPdh6FbxJxM75SQB4,275547,4
91,1domCrjxwdTsPWqVn2Ivc0,Jai Ho! (You Are My Destiny),A.R. Rahman,0.66,0.936,11,-3.931,1,0.0624,0.0531,2.46e-06,0.082,0.908,136.19,audio_features,1domCrjxwdTsPWqVn2Ivc0,spotify:track:1domCrjxwdTsPWqVn2Ivc0,https://api.spotify.com/v1/tracks/1domCrjxwdTsPWqVn2Ivc0,https://api.spotify.com/v1/audio-analysis/1domCrjxwdTsPWqVn2Ivc0,222413,4
92,7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,Nicole Scherzinger,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,audio_features,7pAq1IXYZpL42HchCminu6,spotify:track:7pAq1IXYZpL42HchCminu6,https://api.spotify.com/v1/tracks/7pAq1IXYZpL42HchCminu6,https://api.spotify.com/v1/audio-analysis/7pAq1IXYZpL42HchCminu6,197440,4
93,7hFXQCDPgHhZQrC3vSM1o4,When I Grow Up,The Pussycat Dolls,0.686,0.681,11,-5.761,0,0.0471,0.00185,0.0,0.395,0.366,118.472,audio_features,7hFXQCDPgHhZQrC3vSM1o4,spotify:track:7hFXQCDPgHhZQrC3vSM1o4,https://api.spotify.com/v1/tracks/7hFXQCDPgHhZQrC3vSM1o4,https://api.spotify.com/v1/audio-analysis/7hFXQCDPgHhZQrC3vSM1o4,245680,4
94,4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,Black Eyed Peas,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4vp2J1l5RD4gMZwGFLfRAu,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,289133,4
95,4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,audio_features,4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,261640,4
96,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
97,1FMm3wG5WOhi7js35KR7Ea,"You're Gonna Go Far, Kid",The Offspring,0.55,0.918,9,-3.159,0,0.0682,0.00466,0.0,0.206,0.563,126.083,audio_features,1FMm3wG5WOhi7js35KR7Ea,spotify:track:1FMm3wG5WOhi7js35KR7Ea,https://api.spotify.com/v1/tracks/1FMm3wG5WOhi7js35KR7Ea,https://api.spotify.com/v1/audio-analysis/1FMm3wG5WOhi7js35KR7Ea,177827,4
98,6qYGUxPjQt5PJtWdiNppZx,So What,P!nk,0.535,0.887,11,-3.106,1,0.0449,0.000304,2.23e-06,0.257,0.445,126.01,audio_features,6qYGUxPjQt5PJtWdiNppZx,spotify:track:6qYGUxPjQt5PJtWdiNppZx,https://api.spotify.com/v1/tracks/6qYGUxPjQt5PJtWdiNppZx,https://api.spotify.com/v1/audio-analysis/6qYGUxPjQt5PJtWdiNppZx,215160,4
99,0RJWhctsc1G1Hg3Ov2th7x,"Whenever, Wherever",Shakira,0.793,0.831,1,-4.861,0,0.0405,0.264,7.03e-06,0.207,0.865,107.645,audio_features,0RJWhctsc1G1Hg3Ov2th7x,spotify:track:0RJWhctsc1G1Hg3Ov2th7x,https://api.spotify.com/v1/tracks/0RJWhctsc1G1Hg3Ov2th7x,https://api.spotify.com/v1/audio-analysis/0RJWhctsc1G1Hg3Ov2th7x,197027,4
100,7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,Leona Lewis,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4
101,2cMTIlktg3M9mXYqCPqw1J,Milkshake,Kelis,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,audio_features,2cMTIlktg3M9mXYqCPqw1J,spotify:track:2cMTIlktg3M9mXYqCPqw1J,https://api.spotify.com/v1/tracks/2cMTIlktg3M9mXYqCPqw1J,https://api.spotify.com/v1/audio-analysis/2cMTIlktg3M9mXYqCPqw1J,182627,4
102,35a4Kzyo9XY4FI9FaSIzzF,Stronger (What Doesn't Kill You),Kelly Clarkson,0.555,0.923,0,-5.908,1,0.0482,0.0411,0.0,0.112,0.682,116.012,audio_features,35a4Kzyo9XY4FI9FaSIzzF,spotify:track:35a4Kzyo9XY4FI9FaSIzzF,https://api.spotify.com/v1/tracks/35a4Kzyo9XY4FI9FaSIzzF,https://api.spotify.com/v1/audio-analysis/35a4Kzyo9XY4FI9FaSIzzF,221920,4
103,5cfPxiul0cdhPYD2uzuQSg,Say OK,Vanessa Hudgens,0.471,0.696,7,-7.176,1,0.0468,0.00673,0.000955,0.0884,0.543,125.026,audio_features,5cfPxiul0cdhPYD2uzuQSg,spotify:track:5cfPxiul0cdhPYD2uzuQSg,https://api.spotify.com/v1/tracks/5cfPxiul0cdhPYD2uzuQSg,https://api.spotify.com/v1/audio-analysis/5cfPxiul0cdhPYD2uzuQSg,223867,3
104,2w55BLEMG97Smym2V6itnx,Lovesick,Emily Osment,0.611,0.715,0,-5.621,0,0.0604,0.00414,0.0,0.353,0.784,129.88,audio_features,2w55BLEMG97Smym2V6itnx,spotify:track:2w55BLEMG97Smym2V6itnx,https://api.spotify.com/v1/tracks/2w55BLEMG97Smym2V6itnx,https://api.spotify.com/v1/audio-analysis/2w55BLEMG97Smym2V6itnx,204813,3
105,3lWEKwBNo9IbE9pdKC5NU6,Wherever I Go,Hannah Montana,0.538,0.621,5,-3.358,1,0.027,0.0383,0.0,0.0976,0.372,79.024,audio_features,3lWEKwBNo9IbE9pdKC5NU6,spotify:track:3lWEKwBNo9IbE9pdKC5NU6,https://api.spotify.com/v1/tracks/3lWEKwBNo9IbE9pdKC5NU6,https://api.spotify.com/v1/audio-analysis/3lWEKwBNo9IbE9pdKC5NU6,212853,4
106,0tldYKX9sQsDs41lJxdcp8,I'll Always Remember You,Hannah Montana,0.418,0.721,8,-2.736,1,0.0385,0.0485,0.0,0.0986,0.234,144.06,audio_features,0tldYKX9sQsDs41lJxdcp8,spotify:track:0tldYKX9sQsDs41lJxdcp8,https://api.spotify.com/v1/tracks/0tldYKX9sQsDs41lJxdcp8,https://api.spotify.com/v1/audio-analysis/0tldYKX9sQsDs41lJxdcp8,233467,4
107,0lYS1tJg3r6ATe9bRPB0Hu,A Year Without Rain,Selena Gomez & The Scene,0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-05,0.111,0.409,119.98,audio_features,0lYS1tJg3r6ATe9bRPB0Hu,spotify:track:0lYS1tJg3r6ATe9bRPB0Hu,https://api.spotify.com/v1/tracks/0lYS1tJg3r6ATe9bRPB0Hu,https://api.spotify.com/v1/audio-analysis/0lYS1tJg3r6ATe9bRPB0Hu,234347,4
108,0KTsmr6JOuhxZuiXUha1xC,Beauty And A Beat,Justin Bieber,0.601,0.845,0,-4.711,1,0.0653,0.00116,0.0001,0.0653,0.662,127.97,audio_features,0KTsmr6JOuhxZuiXUha1xC,spotify:track:0KTsmr6JOuhxZuiXUha1xC,https://api.spotify.com/v1/tracks/0KTsmr6JOuhxZuiXUha1xC,https://api.spotify.com/v1/audio-analysis/0KTsmr6JOuhxZuiXUha1xC,227987,4
109,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),Pitbull,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4
110,1RK5DiXAYnRZk1fEjnytdp,Clouds (feat. A.J. McLean),Redrama,0.772,0.851,7,-4.343,1,0.09,0.0149,0.0,0.136,0.27,91.034,audio_features,1RK5DiXAYnRZk1fEjnytdp,spotify:track:1RK5DiXAYnRZk1fEjnytdp,https://api.spotify.com/v1/tracks/1RK5DiXAYnRZk1fEjnytdp,https://api.spotify.com/v1/audio-analysis/1RK5DiXAYnRZk1fEjnytdp,232013,4
111,6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),David Guetta,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,audio_features,6T27IN7Ai94BeDv6PPCmoC,spotify:track:6T27IN7Ai94BeDv6PPCmoC,https://api.spotify.com/v1/tracks/6T27IN7Ai94BeDv6PPCmoC,https://api.spotify.com/v1/audio-analysis/6T27IN7Ai94BeDv6PPCmoC,199680,4
112,7LpT54RUvN0IvDGIxiwHwS,Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix,Snoop Dogg,0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,audio_features,7LpT54RUvN0IvDGIxiwHwS,spotify:track:7LpT54RUvN0IvDGIxiwHwS,https://api.spotify.com/v1/tracks/7LpT54RUvN0IvDGIxiwHwS,https://api.spotify.com/v1/audio-analysis/7LpT54RUvN0IvDGIxiwHwS,196453,4
113,6wPsHct4yJfplE3nA9qvac,Märkää,Petri Nygård,0.903,0.864,1,-3.763,1,0.0358,0.0212,0.0,0.511,0.961,120.06,audio_features,6wPsHct4yJfplE3nA9qvac,spotify:track:6wPsHct4yJfplE3nA9qvac,https://api.spotify.com/v1/tracks/6wPsHct4yJfplE3nA9qvac,https://api.spotify.com/v1/audio-analysis/6wPsHct4yJfplE3nA9qvac,251160,4
114,107ct6t9kseeQWTyeRgcdO,Selvä päivä - feat. Lord Est,Petri Nygård,0.801,0.726,6,-5.567,0,0.0443,0.0412,0.0,0.317,0.489,113.98,audio_features,107ct6t9kseeQWTyeRgcdO,spotify:track:107ct6t9kseeQWTyeRgcdO,https://api.spotify.com/v1/tracks/107ct6t9kseeQWTyeRgcdO,https://api.spotify.com/v1/audio-analysis/107ct6t9kseeQWTyeRgcdO,211560,4
115,629MXzH7txguTIePdNXOWY,Good Ol' Days,The Script,0.549,0.945,7,-4.351,1,0.0329,0.031,0.0,0.114,0.565,93.998,audio_features,629MXzH7txguTIePdNXOWY,spotify:track:629MXzH7txguTIePdNXOWY,https://api.spotify.com/v1/tracks/629MXzH7txguTIePdNXOWY,https://api.spotify.com/v1/audio-analysis/629MXzH7txguTIePdNXOWY,263920,4
116,12HmJ4Q5ksOGgaqKgZLvdE,Home,Dzeko & Torres,0.577,0.886,2,-3.033,1,0.0666,0.00562,0.0,0.111,0.616,127.957,audio_features,12HmJ4Q5ksOGgaqKgZLvdE,spotify:track:12HmJ4Q5ksOGgaqKgZLvdE,https://api.spotify.com/v1/tracks/12HmJ4Q5ksOGgaqKgZLvdE,https://api.spotify.com/v1/audio-analysis/12HmJ4Q5ksOGgaqKgZLvdE,174335,4
117,3yXMgnyHN4o5bL68RfWRpC,Supersankari,Laura Närhi,0.428,0.59,1,-6.187,1,0.0404,0.102,3.39e-06,0.108,0.305,120.38,audio_features,3yXMgnyHN4o5bL68RfWRpC,spotify:track:3yXMgnyHN4o5bL68RfWRpC,https://api.spotify.com/v1/tracks/3yXMgnyHN4o5bL68RfWRpC,https://api.spotify.com/v1/audio-analysis/3yXMgnyHN4o5bL68RfWRpC,232760,4
118,5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),Martin Garrix,0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,audio_features,5M9jOReAKGZ2AttVefFjTY,spotify:track:5M9jOReAKGZ2AttVefFjTY,https://api.spotify.com/v1/tracks/5M9jOReAKGZ2AttVefFjTY,https://api.spotify.com/v1/audio-analysis/5M9jOReAKGZ2AttVefFjTY,223140,4
119,4qwucEZidHAAkcN0BemkoU,Overtime - Vicetone Remix,Cash Cash,0.721,0.887,11,-3.095,0,0.166,0.00973,0.00054,0.61,0.678,125.987,audio_features,4qwucEZidHAAkcN0BemkoU,spotify:track:4qwucEZidHAAkcN0BemkoU,https://api.spotify.com/v1/tracks/4qwucEZidHAAkcN0BemkoU,https://api.spotify.com/v1/audio-analysis/4qwucEZidHAAkcN0BemkoU,357634,4
120,5dajiBFiQxyOkmFglyTkvg,Unbreakable,Benjamin,0.498,0.566,1,-7.381,1,0.0304,0.00587,0.0,0.156,0.267,141.872,audio_features,5dajiBFiQxyOkmFglyTkvg,spotify:track:5dajiBFiQxyOkmFglyTkvg,https://api.spotify.com/v1/tracks/5dajiBFiQxyOkmFglyTkvg,https://api.spotify.com/v1/audio-analysis/5dajiBFiQxyOkmFglyTkvg,201122,4
121,1MkiqU0AvKhjOZdL6I7NQS,Moon Boots,The Script,0.482,0.872,2,-4.813,1,0.0469,0.000518,0.0,0.0935,0.532,152.888,audio_features,1MkiqU0AvKhjOZdL6I7NQS,spotify:track:1MkiqU0AvKhjOZdL6I7NQS,https://api.spotify.com/v1/tracks/1MkiqU0AvKhjOZdL6I7NQS,https://api.spotify.com/v1/audio-analysis/1MkiqU0AvKhjOZdL6I7NQS,250333,4
